annee;trim;catau2010r;metrodom;typmen7;age3;age5;coured;enfred;nfrred;sexe;acteu;acteu6;actif;actop;aidfam;ancchom;ancinact;contact;creaccp;dem;dispoc;gardeb;halor;inscont;mra;mrb;mrbbis;mrc;mrd;mrdbis;mre;mrec;mrf;mrg;mrgbis;mrh;mri;mrj;mrk;mrl;mrm;mrn;mro;mrpassa;mrpassb;mrpassc;mrs;nondic;nrec;nreca;nrecb;occref;officc;offre;pastra;pastrb;pastrf;percrev;rabs;raisnrec;raisnsou;raispas;sou;soua;soub;souc;sousempl;stche;temp;traref;typcont;typcontb;chpub;cse;cser;csp;cstot;cstotr;fonctc;nafg004un;nafg010un;nafg017un;nafg021un;nafg038un;nafg088un;pub3fp;qprc;stc;rdet;stat2;statoep;statut;statutr;titc;cstmn;cstplc;dispplc;duhab;gardea;hhc6;horaic;raison;raistp;stmn;stplc;tppred;txtppred;ancentr4;sitant;aac;csa;nafant;nafantg004n;dip11;cstotprm;identm;extrian;empnbh;hrec;hhce;hplusa;jourtr;nbtote;age;genre;diplome;nationalite;gsp;sociopro;menage;position;choix;horaires;heures_plus;public_prive;secteur
2018;3;1;1;4;30;40;1;1;2;1;1;1;1;1;NA;NA;NA;NA;NA;0;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;NA;NA;1;68;6;68;68;6;NA;00;00;00;0;00;00;4;1;3;2;2;21;21;2;NA;NA;NA;NA;6;NA;4;1;NA;NA;2;2;1;NA;NA;NA;NA;NA;NA;NA;NA;68;159661;77041590924;39;NA;39;NA;4;NA;40-49a;Hommes;NA;Français naturalisés;Ouvriers;Ouvriers non qual artisanat et agric;Couple avec enfant(s);Manoeuvres ou OS;Contrat subi;Temps complet 35-39h;Souhaite pas plus d'heures;Employeur privé;Autres secteurs
2018;4;1;1;4;15;15;2;2;1;1;1;1;1;1;NA;NA;NA;NA;3;0;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;NA;NA;NA;NA;NA;NA;1;NA;NA;1;1;1;NA;NA;NA;NA;1;NA;NA;1;68;6;68;68;6;2;00;00;00;0;00;00;4;1;3;1;2;21;21;2;NA;NA;NA;NA;9;NA;NA;NA;NA;NA;2;2;1;NA;NA;NA;2;NA;NA;NA;42;52;159674;17999983133;28;NA;NA;NA;NA;NA;15-29a;Hommes;Bac techno/pro;Français de naissance;Ouvriers;Ouvriers non qual artisanat et agric;Couple avec enfant(s);Manoeuvres ou OS;Contrat choisi;Pas d'horaire habituel;Souhaite pas plus d'heures;Employeur privé;Autres secteurs
2018;1;1;1;4;30;30;1;1;1;2;1;1;1;1;NA;NA;NA;NA;NA;0;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;NA;NA;1;67;6;67;67;6;NA;EV;MN;MN;M;MB;72;4;1;3;1;2;21;21;2;NA;NA;NA;NA;6;NA;4;1;NA;NA;2;2;1;NA;NA;NA;NA;NA;NA;NA;50;65;159734;82759895355;28;NA;35;NA;5;NA;30-39a;Femmes;CAP/BEP;Français de naissance;Ouvriers;Ouvriers non qual industrie;Couple avec enfant(s);Manoeuvres ou OS;Contrat choisi;Temps complet 35-39h;Souhaite pas plus d'heures;Employeur privé;Activ admin scientifqs et technqs
2018;2;1;1;4;30;30;1;1;1;2;1;1;1;1;NA;NA;NA;NA;NA;0;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;NA;NA;1;67;6;67;67;6;NA;EV;MN;MN;M;MB;72;4;1;3;1;2;21;21;2;NA;NA;NA;NA;6;NA;4;1;NA;NA;2;2;1;NA;NA;NA;NA;NA;NA;NA;50;65;159735;11793145504;28;NA;35;NA;5;NA;30-39a;Femmes;CAP/BEP;Français de naissance;Ouvriers;Ouvriers non qual industrie;Couple avec enfant(s);Manoeuvres ou OS;Contrat choisi;Temps complet 35-39h;Souhaite pas plus d'heures;Employeur privé;Activ admin scientifqs et technqs
2018;3;1;1;4;30;30;1;1;1;2;1;1;1;1;NA;NA;NA;NA;NA;0;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;NA;NA;1;67;6;67;67;6;NA;EV;MN;MN;M;MB;72;4;1;3;1;2;21;21;2;NA;NA;NA;NA;6;NA;4;1;NA;NA;2;2;1;NA;NA;NA;NA;NA;NA;NA;50;65;159736;15456117384;35;NA;35;NA;5;NA;30-39a;Femmes;CAP/BEP;Français de naissance;Ouvriers;Ouvriers non qual industrie;Couple avec enfant(s);Manoeuvres ou OS;Contrat choisi;Temps complet 35-39h;Souhaite pas plus d'heures;Employeur privé;Activ admin scientifqs et technqs
2018;4;1;1;4;30;30;1;1;1;2;1;1;1;1;NA;NA;NA;NA;NA;0;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;NA;NA;1;67;6;67;67;6;NA;EV;MN;MN;M;MB;72;4;1;3;1;2;21;21;2;NA;NA;NA;NA;6;NA;4;1;NA;NA;2;2;1;NA;NA;NA;NA;NA;NA;NA;50;65;159737;12518384;35;NA;35;NA;5;NA;30-39a;Femmes;CAP/BEP;Français de naissance;Ouvriers;Ouvriers non qual industrie;Couple avec enfant(s);Manoeuvres ou OS;Contrat choisi;Temps complet 35-39h;Souhaite pas plus d'heures;Employeur privé;Activ admin scientifqs et technqs
2018;1;1;1;1;30;40;2;2;1;1;1;1;1;1;NA;NA;NA;NA;2;1;NA;NA;2;NA;1;1;NA;2;2;2;1;1;2;2;2;NA;NA;NA;NA;NA;2;1;NA;NA;NA;NA;2;NA;1;1;NA;1;1;2;NA;NA;NA;NA;NA;NA;NA;NA;1;1;2;NA;NA;1;NA;1;1;2;1;67;6;67;67;6;NA;EV;GI;GZ;G;GZ;47;4;9;3;2;2;21;21;2;NA;NA;NA;NA;9;NA;NA;NA;NA;NA;2;2;1;NA;2;NA;1;NA;NA;NA;50;67;159751;14871687586;41;NA;NA;NA;NA;NA;40-49a;Hommes;CAP/BEP;Français de naissance;Ouvriers;Ouvriers non qual industrie;Personne seule;Autres, nr;Contrat subi;Pas d'horaire habituel;Souhaite pas plus d'heures;Employeur privé;Commerce
2018;2;1;1;5;30;30;2;2;1;1;1;1;1;1;NA;NA;NA;NA;NA;0;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;NA;NA;1;67;6;67;67;6;NA;EU;FZ;FZ;F;FZ;43;4;1;3;1;2;21;21;2;NA;NA;NA;NA;6;NA;4;1;NA;NA;2;2;1;NA;NA;NA;NA;NA;NA;NA;50;69;159766;88353786539;32;NA;39;NA;5;NA;30-39a;Hommes;CAP/BEP;Français de naissance;Ouvriers;Ouvriers non qual industrie;Autres ménages;Manoeuvres ou OS;Contrat choisi;Temps complet 35-39h;Souhaite pas plus d'heures;Employeur privé;Construction
2018;3;1;1;5;30;30;2;2;1;1;1;1;1;1;NA;NA;NA;NA;NA;0;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;NA;NA;1;67;6;67;67;6;NA;EU;FZ;FZ;F;FZ;43;4;1;3;1;2;21;21;2;NA;NA;NA;NA;6;NA;4;1;NA;NA;2;2;1;NA;NA;NA;NA;NA;NA;NA;50;69;159767;86803491945;39;NA;39;NA;5;NA;30-39a;Hommes;CAP/BEP;Français de naissance;Ouvriers;Ouvriers non qual industrie;Autres ménages;Manoeuvres ou OS;Contrat choisi;Temps complet 35-39h;Souhaite pas plus d'heures;Employeur privé;Construction
2018;4;1;1;5;30;30;2;2;1;1;1;1;1;1;NA;NA;NA;NA;NA;0;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;NA;NA;1;67;6;67;67;6;NA;EU;FZ;FZ;F;FZ;43;4;1;3;1;2;21;21;2;NA;NA;1;1;6;NA;4;1;NA;NA;NA;1;1;NA;NA;NA;NA;NA;NA;NA;50;69;159768;80076519754;39;NA;39;45;5;NA;30-39a;Hommes;CAP/BEP;Français de naissance;Ouvriers;Ouvriers non qual industrie;Autres ménages;Manoeuvres ou OS;Contrat choisi;Temps complet 35-39h;Souhaite plus d'heures;Employeur privé;Construction
2018;1;2;1;4;30;30;1;1;1;1;1;1;1;1;NA;NA;NA;NA;NA;0;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;1;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;3;NA;NA;1;1;1;1;62;6;62;62;6;1;ET;BE;C5;C;CE;20;4;1;3;2;2;21;21;2;NA;NA;NA;NA;6;NA;4;3;NA;NA;2;2;1;NA;NA;NA;NA;NA;NA;NA;50;62;159977;16047898462;24;NA;35;NA;5;NA;30-39a;Hommes;CAP/BEP;Français de naissance;Ouvriers;Ouvriers qual industrie;Couple avec enfant(s);Manoeuvres ou OS;Contrat subi;Temps complet 35-39h;Souhaite pas plus d'heures;Employeur privé;Fab autres prod indus
2018;2;2;1;4;30;30;1;1;1;1;1;1;1;1;NA;NA;NA;NA;NA;0;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;NA;NA;1;62;6;62;62;6;1;ET;BE;C5;C;CE;20;4;1;3;2;2;21;21;2;NA;NA;NA;NA;6;NA;4;3;NA;NA;2;2;1;NA;NA;NA;NA;NA;NA;NA;50;62;159978;14380095997;35;NA;35;NA;5;NA;30-39a;Hommes;CAP/BEP;Français de naissance;Ouvriers;Ouvriers qual industrie;Couple avec enfant(s);Manoeuvres ou OS;Contrat subi;Temps complet 35-39h;Souhaite pas plus d'heures;Employeur privé;Fab autres prod indus
2018;3;2;1;4;30;30;1;1;1;1;1;1;1;1;NA;NA;NA;NA;NA;0;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;2;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;2;NA;1;62;6;62;62;6;1;ET;BE;C5;C;CE;20;4;1;3;2;2;21;21;2;NA;NA;NA;NA;6;NA;4;3;NA;NA;2;2;1;NA;NA;NA;NA;NA;NA;NA;50;62;159979;13765524936;40;NA;35;NA;5;NA;30-39a;Hommes;CAP/BEP;Français de naissance;Ouvriers;Ouvriers qual industrie;Couple avec enfant(s);Manoeuvres ou OS;Contrat subi;Temps complet 35-39h;Souhaite pas plus d'heures;Employeur privé;Fab autres prod indus
2018;4;1;1;4;30;40;1;1;3;1;1;1;1;1;NA;NA;NA;NA;NA;0;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;2;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;2;NA;1;68;6;68;68;6;NA;EU;FZ;FZ;F;FZ;42;4;9;3;2;2;21;21;2;NA;NA;NA;NA;9;NA;NA;NA;NA;NA;2;2;1;NA;NA;NA;1;NA;NA;NA;60;68;160036;93679709953;39;NA;NA;NA;NA;NA;40-49a;Hommes;Brevet collèges ou CEP;Etrangers;Ouvriers;Ouvriers non qual artisanat et agric;Couple avec enfant(s);Autres, nr;Contrat subi;Pas d'horaire habituel;Souhaite pas plus d'heures;Employeur privé;Construction
2018;2;1;1;1;30;30;2;2;2;1;1;1;1;1;NA;NA;NA;NA;1;0;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;NA;NA;NA;NA;NA;NA;8;NA;NA;1;1;2;NA;NA;NA;NA;1;NA;NA;1;67;6;67;67;6;1;ET;BE;C4;C;CL;29;4;1;3;2;2;21;21;2;NA;NA;NA;NA;7;NA;5;2;NA;NA;2;2;1;NA;NA;NA;NA;NA;NA;NA;71;67;160415;15557128922;385;NA;45;NA;5;NA;30-39a;Hommes;Sans diplôme;Français naturalisés;Ouvriers;Ouvriers non qual industrie;Personne seule;Manoeuvres ou OS;Contrat subi;Temps complet +40h;Souhaite pas plus d'heures;Employeur privé;Fab matériel transp
2018;3;1;1;1;30;30;2;2;2;1;1;1;1;1;NA;NA;NA;NA;NA;0;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;NA;1;NA;1;NA;2;NA;NA;NA;2;2;2;NA;NA;NA;NA;2;NA;NA;1;67;6;67;67;6;1;ET;BE;C4;C;CL;29;4;1;3;2;2;21;21;2;NA;NA;NA;NA;6;NA;4;2;NA;NA;2;2;1;NA;NA;NA;NA;NA;NA;NA;71;67;160416;16262171617;0;NA;38;NA;5;NA;30-39a;Hommes;Sans diplôme;Français naturalisés;Ouvriers;Ouvriers non qual industrie;Personne seule;Manoeuvres ou OS;Contrat subi;Temps complet 35-39h;Souhaite pas plus d'heures;Employeur privé;Fab matériel transp
2018;4;1;1;1;30;30;2;2;2;1;1;1;1;1;NA;NA;NA;NA;3;0;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;NA;NA;NA;NA;NA;NA;8;NA;NA;1;1;2;NA;NA;NA;NA;1;NA;NA;1;67;6;67;67;6;1;ET;BE;C4;C;CL;29;4;1;3;2;2;21;21;2;NA;3;NA;NA;6;NA;4;2;NA;NA;1;2;1;NA;NA;NA;NA;NA;NA;NA;71;67;160417;18775298391;39;NA;38;35;5;NA;30-39a;Hommes;Sans diplôme;Français naturalisés;Ouvriers;Ouvriers non qual industrie;Personne seule;Manoeuvres ou OS;Contrat subi;Temps complet 35-39h;Souhaite pas plus d'heures;Employeur privé;Fab matériel transp
2018;1;1;1;4;30;30;1;1;1;1;1;1;1;1;NA;NA;NA;1;NA;0;NA;NA;2;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;2;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;2;NA;1;67;6;67;67;6;NA;EV;GI;HZ;H;HZ;52;4;1;3;1;2;21;21;2;NA;NA;1;1;6;NA;4;2;NA;NA;NA;1;1;NA;NA;NA;NA;NA;NA;NA;42;67;160422;99403446261;35;NA;35;40;5;NA;30-39a;Hommes;Bac techno/pro;Français de naissance;Ouvriers;Ouvriers non qual industrie;Couple avec enfant(s);Manoeuvres ou OS;Contrat choisi;Temps complet 35-39h;Souhaite plus d'heures;Employeur privé;Transports et entreposage
2018;3;2;1;4;30;40;1;1;1;2;1;1;1;1;NA;NA;NA;NA;3;1;NA;NA;2;NA;1;1;NA;1;2;1;2;1;2;1;1;NA;NA;NA;NA;NA;2;1;NA;NA;NA;NA;2;NA;1;1;NA;2;1;2;NA;NA;NA;NA;NA;NA;NA;NA;1;1;2;NA;NA;1;NA;1;1;1;1;55;5;55;55;5;NA;ET;BE;C3;C;CK;28;4;9;3;2;2;21;21;2;NA;NA;NA;NA;7;NA;5;1;NA;NA;2;2;1;NA;NA;NA;NA;NA;NA;NA;10;47;160490;23371934058;40;NA;40;NA;5;NA;40-49a;Femmes;L3 et sup;Français de naissance;Employé-e-s;Employés commerciaux du privé;Couple avec enfant(s);Autres, nr;Contrat subi;Temps complet +40h;Souhaite pas plus d'heures;Employeur privé;Fab élec, info, machines
2018;1;1;1;4;15;15;2;2;1;1;1;1;1;1;NA;NA;NA;2;3;1;NA;NA;2;1;1;1;NA;1;2;2;2;1;1;1;1;NA;NA;NA;NA;NA;2;1;NA;NA;NA;NA;2;NA;1;1;NA;2;1;1;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;NA;1;1;NA;1;NA;NA;1;67;6;67;67;6;NA;EV;GI;GZ;G;GZ;47;4;9;3;2;2;21;21;2;NA;NA;3;1;2;NA;2;4;NA;1;NA;1;2;1;NA;NA;NA;NA;NA;NA;10;52;160566;87410634828;28;NA;28;35;4;NA;15-29a;Hommes;L3 et sup;Français de naissance;Ouvriers;Ouvriers non qual industrie;Couple avec enfant(s);Autres, nr;Contrat subi;Temps partiel;Souhaite plus d'heures;Employeur privé;Commerce
2018;2;1;1;4;30;40;1;1;1;2;1;1;1;1;NA;NA;NA;NA;NA;0;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;NA;NA;1;55;5;55;55;5;7;EV;GI;GZ;G;GZ;46;4;4;3;2;2;21;21;2;NA;NA;NA;NA;6;NA;4;3;NA;NA;2;2;1;NA;NA;NA;NA;NA;NA;NA;42;65;160636;90653908016;35;NA;35;NA;5;NA;40-49a;Femmes;Bac techno/pro;Français de naissance;Employé-e-s;Employés commerciaux du privé;Couple avec enfant(s);Employés;Contrat subi;Temps complet 35-39h;Souhaite pas plus d'heures;Employeur privé;Commerce
2018;4;1;1;4;30;30;1;2;1;1;1;1;1;1;NA;NA;NA;NA;NA;0;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;2;NA;NA;1;NA;NA;1;65;6;65;65;6;NA;ET;BE;C1;C;CA;10;4;9;3;2;2;21;21;2;NA;NA;1;1;3;NA;3;2;NA;1;NA;1;2;3;NA;NA;NA;NA;NA;NA;50;65;160765;15582084093;32;NA;32;35;4;NA;30-39a;Hommes;CAP/BEP;Français de naissance;Ouvriers;Ouvriers qual manut, magasin, transport;Couple avec enfant(s);Autres, nr;Contrat subi;Temps partiel;Souhaite plus d'heures;Employeur privé;Fabrication alimentaire et tabacs
2018;3;4;1;4;30;40;1;1;1;2;1;1;1;1;NA;NA;NA;NA;NA;0;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;NA;1;NA;1;NA;1;NA;NA;NA;2;2;2;NA;NA;NA;NA;2;NA;NA;1;63;6;63;63;6;NA;ET;BE;C5;C;CM;32;4;2;3;1;2;21;21;2;NA;NA;NA;NA;7;NA;5;1;NA;NA;2;2;1;NA;NA;NA;NA;NA;NA;NA;50;62;160792;18909786839;0;NA;40;NA;5;NA;40-49a;Femmes;CAP/BEP;Français de naissance;Ouvriers;Ouvriers qual artisanat;Couple avec enfant(s);Ouvriers qual, techniciens d'atelier;Contrat choisi;Temps complet +40h;Souhaite pas plus d'heures;Employeur privé;Fab autres prod indus
2018;4;4;1;4;30;40;1;1;1;2;1;1;1;1;NA;NA;NA;NA;NA;0;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;NA;NA;1;63;6;63;63;6;NA;ET;BE;C5;C;CM;32;4;2;3;1;2;21;21;2;NA;NA;NA;NA;7;NA;5;1;NA;NA;2;2;1;NA;NA;NA;NA;NA;NA;NA;50;62;160793;17090422035;42;NA;40;NA;5;NA;40-49a;Femmes;CAP/BEP;Français de naissance;Ouvriers;Ouvriers qual artisanat;Couple avec enfant(s);Ouvriers qual, techniciens d'atelier;Contrat choisi;Temps complet +40h;Souhaite pas plus d'heures;Employeur privé;Fab autres prod indus
2018;1;1;1;2;30;40;2;2;1;1;1;1;1;1;NA;NA;NA;NA;3;0;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;NA;NA;NA;NA;NA;NA;8;NA;NA;1;1;2;NA;NA;NA;NA;1;NA;NA;1;63;6;63;63;6;2;EU;FZ;FZ;F;FZ;43;4;2;3;2;2;21;21;2;NA;NA;1;1;9;NA;NA;NA;NA;NA;NA;1;1;NA;NA;NA;1;NA;NA;NA;50;77;160801;1305121011;34;NA;NA;48;NA;NA;40-49a;Hommes;CAP/BEP;Français de naissance;Ouvriers;Ouvriers qual artisanat;Famille monoparentale;Ouvriers qual, techniciens d'atelier;Contrat subi;Pas d'horaire habituel;Souhaite plus d'heures;Employeur privé;Construction
2018;1;1;1;1;30;30;2;2;3;1;1;1;1;1;NA;NA;NA;NA;NA;0;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;NA;NA;1;63;6;63;63;6;NA;EU;FZ;FZ;F;FZ;43;4;2;3;2;2;21;21;2;NA;NA;NA;NA;6;NA;4;1;NA;NA;2;2;1;NA;NA;NA;NA;NA;NA;NA;71;63;160881;17213061448;39;NA;39;NA;5;NA;30-39a;Hommes;Sans diplôme;Etrangers;Ouvriers;Ouvriers qual artisanat;Personne seule;Ouvriers qual, techniciens d'atelier;Contrat subi;Temps complet 35-39h;Souhaite pas plus d'heures;Employeur privé;Construction
2018;4;1;1;2;15;15;2;2;1;1;1;1;1;1;NA;NA;NA;1;3;0;NA;NA;2;1;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;2;1;NA;1;NA;1;8;NA;NA;1;1;2;NA;NA;NA;NA;2;2;NA;1;67;6;67;67;6;1;ET;BE;C4;C;CL;29;4;1;3;2;2;21;21;2;NA;NA;NA;NA;6;NA;4;2;NA;NA;2;2;1;NA;NA;NA;NA;NA;NA;NA;42;47;160993;58043229549;0;NA;35;NA;5;NA;15-29a;Hommes;Bac techno/pro;Français de naissance;Ouvriers;Ouvriers non qual industrie;Famille monoparentale;Manoeuvres ou OS;Contrat subi;Temps complet 35-39h;Souhaite pas plus d'heures;Employeur privé;Fab matériel transp
2018;2;1;1;4;50;50;1;1;1;1;1;1;1;1;NA;NA;NA;NA;NA;0;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;1;1;1;63;6;63;63;6;NA;EU;FZ;FZ;F;FZ;43;4;2;3;2;2;21;21;2;NA;NA;NA;NA;9;NA;NA;NA;NA;NA;2;2;1;NA;NA;NA;1;NA;NA;NA;50;63;161017;1386032096;23;NA;NA;NA;NA;NA;+50a;Hommes;CAP/BEP;Français de naissance;Ouvriers;Ouvriers qual artisanat;Couple avec enfant(s);Ouvriers qual, techniciens d'atelier;Contrat subi;Pas d'horaire habituel;Souhaite pas plus d'heures;Employeur privé;Construction
2018;3;1;1;4;50;50;1;1;1;1;1;1;1;1;NA;NA;NA;1;NA;0;NA;NA;2;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;2;NA;1;63;6;63;63;6;NA;EU;FZ;FZ;F;FZ;43;4;2;3;2;2;21;21;2;NA;NA;NA;NA;6;NA;4;1;NA;NA;2;2;1;NA;NA;NA;NA;NA;NA;NA;50;63;161018;16071182424;39;NA;39;NA;5;NA;+50a;Hommes;CAP/BEP;Français de naissance;Ouvriers;Ouvriers qual artisanat;Couple avec enfant(s);Ouvriers qual, techniciens d'atelier;Contrat subi;Temps complet 35-39h;Souhaite pas plus d'heures;Employeur privé;Construction
2018;4;1;1;4;50;50;1;1;1;1;1;1;1;1;NA;NA;NA;2;NA;0;NA;NA;2;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;NA;NA;NA;NA;1;NA;NA;1;63;6;63;63;6;NA;EU;FZ;FZ;F;FZ;43;4;2;3;2;2;21;21;2;NA;NA;1;1;6;NA;4;1;NA;NA;NA;1;1;NA;NA;NA;NA;NA;NA;NA;50;63;161019;18728837199;27;NA;35;39;5;NA;+50a;Hommes;CAP/BEP;Français de naissance;Ouvriers;Ouvriers qual artisanat;Couple avec enfant(s);Ouvriers qual, techniciens d'atelier;Contrat subi;Temps complet 35-39h;Souhaite plus d'heures;Employeur privé;Construction
